Student_ID	Education_Level		Age	Location	Category	Institute_Type	Medium	Monthly_Income_INR	Father_Education	Mother_Education	Internet_Access	Tuition_Classes	Scholarship	Family_Size	Distance_To_Institute_KM	Study_Hours_Per_Day	Attendance_Percentage	Sleep_Hours	Stress_Level	Previous_Percentage	Final_Percentage
7136	School	Male	18	Urban	SC	Government	Hindi	31541	12th	12th	Yes	No	Yes	6	2.2	1	75.5	7.5	Low	80.3	46.2
7137	School	Female	17	Urban	ST	Private	Hindi	5240	12th	No School	Yes	Yes	No	3	10	3.9	92.9	7.4	Low	98	62.3
7138	School	Female	16	Urban	OBC	Government	Hindi	27690	Graduate	12th	Yes	Yes	No	3	7.9	3.3	81.8	8.6	Low	88.7	59.6
7139	School	Female	16	Rural	General	Government	Hindi	9953	12th	12th	Yes	Yes	No	6	16.7	5	73	6	Low	98	65.2
7140	School	Female	16	Rural	OBC	Government	Hindi	15458	10th	No School	Yes	No	Yes	8	16.6	4.6	80.8	8.9	Medium	91.1	49.7
7141	School	Male	17	Urban	OBC	Government	Hindi	183612	12th	10th	Yes	No	No	3	1.1	2.4	69.6	7.2	Low	94.1	57.5
7142	School	Female	16	Rural	OBC	Government	Hindi	21754	Postgraduate	12th	Yes	Yes	No	8	5.8	1.3	58.8	8.8	Low	52.8	35.5
7143	School	Male	15	Rural	SC	Private	Hindi	10476	12th	No School	No	Yes	No	7	11.2	3.2	82	8.9	Medium	80.7	54.6
7144	School	Female	18	Rural	General	Government	Hindi	4477	Graduate	10th	Yes	Yes	Yes	4	6.5	3	64.9	8.4	Low	78.1	50.2
7145	School	Male	14	Rural	OBC	Government	English	7807	Postgraduate	12th	Yes	Yes	Yes	6	6.9	1.4	64.6	6.6	Medium	72	49.7
7146	School	Male	15	Rural	OBC	Government	English	4058	Graduate	10th	Yes	Yes	No	8	14.5	4.6	79.3	6.5	Medium	98	61.2
7147	School	Male	17	Urban	General	Private	Hindi	16950	Graduate	No School	No	Yes	Yes	5	16.4	1.3	71.9	5.1	Low	89.4	47.8
7148	School	Male	17	Rural	SC	Government	English	10786	10th	Graduate	No	Yes	No	7	14.6	4.9	80.1	5.9	Low	92.8	56.8
7149	School	Female	18	Rural	SC	Private	Hindi	5685	Graduate	Graduate	Yes	No	No	7	5.1	1.2	77.4	7.7	Medium	71.2	54
7150	School	Male	18	Rural	OBC	Private	Hindi	79483	10th	12th	Yes	Yes	No	5	4.1	3.8	94.7	6.3	Medium	87.7	66.4
7151	School	Female	15	Rural	SC	Government	Hindi	4448	Postgraduate	Graduate	Yes	No	Yes	3	2.5	2.8	72.4	5.6	Medium	69.7	53.9
7152	School	Female	14	Urban	SC	Government	Hindi	9944	10th	Graduate	Yes	No	No	8	6.7	1.6	86.5	9	Low	83.5	51.5
7153	School	Female	15	Urban	General	Government	Hindi	5029	12th	10th	Yes	Yes	No	6	4.7	1.4	85	7.7	Low	72	46.5
7154	School	Female	16	Rural	OBC	Government	Hindi	67996	No School	10th	Yes	No	No	6	14.1	1.4	56.2	6.2	Low	77.9	40.9
7155	School	Female	16	Urban	SC	Government	Hindi	26546	10th	12th	Yes	Yes	No	5	10.2	4.8	61.6	8.3	Low	79	60.2
7156	School	Female	16	Urban	OBC	Private	English	10705	10th	12th	Yes	No	Yes	7	0.6	3.1	71.9	6.9	Low	82.3	50.2
7157	School	Female	18	Rural	OBC	Government	Hindi	39057	10th	No School	Yes	Yes	No	3	7.3	2	73.7	5.1	Low	76.9	48.6
7158	School	Female	17	Urban	General	Private	Hindi	6676	10th	10th	No	Yes	Yes	6	2.9	4.5	76.2	7.6	Low	98	61
7159	School	Male	18	Urban	OBC	Government	Hindi	43920	12th	10th	Yes	Yes	No	5	6.2	4	94.8	7.7	Medium	98	78.5
7160	School	Male	17	Rural	SC	Government	English	79319	No School	10th	Yes	No	No	8	14.1	6.3	88.3	5.3	High	98	73.5
7161	School	Male	14	Rural	General	Government	Hindi	12719	12th	12th	No	Yes	No	6	8.6	2.9	84.6	5.2	Low	98	66.8
7162	School	Male	15	Rural	OBC	Private	English	22047	12th	Postgraduate	Yes	Yes	No	7	17.1	3.1	64.8	7.4	Low	92.2	58.1
7163	School	Male	14	Rural	SC	Government	Hindi	147941	12th	12th	Yes	Yes	No	6	10.4	2.2	83.7	6.1	Low	84.4	60.6
7164	School	Female	14	Rural	OBC	Government	Hindi	31432	12th	Graduate	Yes	No	No	7	17.6	2.9	71.4	6.9	Low	98	61.3
7165	School	Male	17	Urban	General	Government	Hindi	42075	12th	12th	Yes	No	No	8	6.6	2.5	82.6	7.7	Medium	82.6	55
7166	School	Female	17	Urban	OBC	Government	Hindi	21047	Graduate	10th	Yes	Yes	No	8	2	4	91	6.2	Medium	87.3	61.5
7167	School	Female	15	Urban	ST	Private	Hindi	6234	10th	12th	No	Yes	Yes	7	3.6	2.6	89.2	8.3	Low	75.8	52.5
7168	School	Male	17	Rural	General	Private	Hindi	9204	Graduate	No School	Yes	Yes	No	6	7	3.6	79.8	5.5	Low	82.4	51.9
7169	School	Male	16	Rural	ST	Private	Hindi	49290	12th	12th	Yes	Yes	No	6	15.6	4.3	76.8	5.7	Low	98	68.9
7170	School	Male	14	Urban	SC	Government	English	51803	No School	12th	Yes	Yes	No	3	12	2.8	70.7	7.7	Medium	76.6	47.7
7171	School	Female	14	Rural	SC	Government	English	22008	Graduate	10th	Yes	No	No	6	11.7	0.5	70.5	6.6	Medium	63.7	36.1
7172	School	Male	17	Urban	General	Government	English	7112	12th	12th	Yes	Yes	No	4	8.5	2.9	78.4	5.4	Medium	91.2	68
7173	School	Female	14	Rural	General	Government	English	22321	12th	Graduate	Yes	Yes	No	7	12.7	5.6	89	7.7	Medium	98	69.6
7174	School	Male	17	Rural	SC	Private	Hindi	170412	10th	Postgraduate	Yes	Yes	Yes	7	15.9	1.7	73.6	5.2	Medium	84.8	64.4
7175	School	Female	16	Rural	General	Private	Hindi	15709	12th	No School	Yes	No	Yes	4	8	4.2	93.1	6.8	Low	98	62.9
7176	School	Male	17	Urban	OBC	Private	Hindi	8365	10th	Graduate	Yes	Yes	Yes	3	17.9	4.3	66	8.3	Low	91.8	58.9
7177	School	Female	17	Rural	OBC	Government	Hindi	26045	Graduate	12th	Yes	No	Yes	8	4.1	1.9	81.4	8.4	Low	70.9	49
7178	School	Male	14	Urban	General	Government	Hindi	8292	12th	10th	No	No	No	5	7.3	4.7	81.5	5.4	Medium	91	52.1
7179	School	Male	17	Urban	OBC	Government	Hindi	137632	No School	10th	Yes	No	Yes	8	11.3	2	77.4	6.7	Low	76.6	45.2
7180	School	Male	17	Urban	OBC	Government	Hindi	94323	10th	No School	Yes	Yes	Yes	7	16	2	64.9	8.5	Medium	72.2	53.6
7181	School	Female	16	Rural	SC	Private	Hindi	4575	Postgraduate	12th	No	No	No	3	10.3	4.4	85.6	5.6	Low	98	65.9
7182	School	Male	15	Rural	OBC	Government	English	36642	10th	No School	No	No	Yes	7	9.3	2.2	69.5	6.6	Low	76.6	41.2
7183	School	Male	17	Rural	SC	Government	Hindi	37148	No School	10th	No	No	No	5	8.8	3	64.3	8.3	Low	83.3	45.7
7184	School	Male	17	Rural	General	Government	Hindi	26488	No School	10th	Yes	No	Yes	3	15	2.3	71.9	8.1	Medium	78.4	39.5
7185	School	Female	14	Rural	General	Private	Hindi	78178	10th	10th	Yes	Yes	No	3	11.7	4.6	80.6	8.3	Low	96.4	66.8
7186	School	Male	14	Urban	General	Private	English	45614	10th	Graduate	No	Yes	Yes	7	17.5	3.7	66.5	7.4	Low	94.8	61
7187	School	Male	14	Urban	OBC	Government	English	4415	Postgraduate	10th	No	Yes	Yes	7	14.2	1.9	69.7	6.3	Low	81.6	45.9
7188	School	Male	15	Rural	OBC	Government	English	197324	10th	10th	Yes	Yes	No	5	8.6	5.7	80	8.1	Low	97	78.2
7189	School	Female	18	Rural	OBC	Private	Hindi	21088	12th	Graduate	Yes	Yes	Yes	7	4.9	1.9	79	5.5	Medium	70.4	52.9
7190	School	Male	16	Urban	ST	Government	English	6121	Graduate	10th	No	Yes	Yes	3	7.8	4.2	83.1	7.9	Low	90.2	64.8
7191	School	Male	14	Rural	General	Private	English	46388	12th	10th	Yes	Yes	Yes	8	2.4	4.8	75.9	8.1	Low	80.8	57.2
7192	School	Male	15	Rural	General	Government	English	16850	12th	10th	Yes	No	No	4	16.6	3.9	75.7	7.5	Medium	83.7	52.9
7193	School	Female	14	Rural	General	Government	Hindi	14209	Graduate	10th	Yes	Yes	No	4	16	6.1	96.8	5.1	High	95.1	66.5
7194	School	Female	17	Urban	OBC	Government	Hindi	29519	10th	12th	Yes	No	Yes	5	9.8	2.4	80.9	6.7	Low	77.1	46
7195	School	Female	16	Rural	OBC	Private	English	113607	No School	12th	No	No	No	7	9	4.4	89.1	5.1	Low	94.7	60.6
7196	School	Female	17	Rural	OBC	Government	English	16603	No School	10th	No	No	No	8	10.5	3.4	75.1	7.3	Medium	95.5	50.9
7197	School	Female	15	Rural	OBC	Government	Hindi	5678	10th	Postgraduate	Yes	No	No	3	2.5	1.1	75.8	7.9	Medium	79.1	45.8
7198	School	Female	15	Rural	General	Government	English	9963	Postgraduate	12th	Yes	Yes	Yes	8	16.7	6.6	80.4	5	Medium	98	70.7
7199	School	Male	16	Rural	General	Private	English	14442	12th	No School	No	No	No	7	16.9	3.8	68.5	6.1	Medium	94.7	56.1
7200	School	Male	18	Rural	OBC	Private	Hindi	24384	12th	10th	Yes	Yes	No	8	9.7	2.1	81.2	8.8	Medium	74.4	54
7201	School	Male	16	Urban	General	Government	Hindi	15669	10th	No School	Yes	No	No	7	0.6	4.3	90.7	8.3	Medium	98	55.9
7202	School	Female	17	Rural	OBC	Private	Hindi	9652	Graduate	Graduate	Yes	No	Yes	6	11.6	2.9	74.4	6.9	Medium	79.6	56.1
7203	School	Female	15	Rural	SC	Government	Hindi	24593	12th	Graduate	Yes	No	No	7	5.5	4.2	94.6	6.5	Low	86.4	55
7204	School	Male	15	Urban	General	Government	English	33393	10th	Graduate	Yes	Yes	Yes	7	17.4	3.7	88.2	6.3	Low	96.5	70.3
7205	School	Male	16	Rural	ST	Government	English	11387	10th	10th	Yes	No	No	3	2.2	1	67	6.8	Medium	76.7	52.4
7206	School	Male	16	Urban	OBC	Government	English	63749	Graduate	10th	Yes	Yes	No	8	15.7	1.9	78	5.5	Low	72.1	57.2
7207	School	Female	18	Rural	OBC	Private	Hindi	64968	10th	12th	Yes	Yes	No	7	6	3.2	63	6.2	Low	71.6	52
7208	School	Female	14	Rural	SC	Government	Hindi	21577	Graduate	12th	Yes	Yes	No	8	11.8	2	74	5.4	Medium	75.4	56.1
7209	School	Male	16	Rural	General	Government	Hindi	21883	12th	12th	Yes	No	No	5	17.6	3.6	71.6	6.2	Low	85.3	55.9
7210	School	Female	15	Rural	ST	Private	Hindi	20648	10th	Graduate	Yes	No	Yes	6	2.1	4.6	93.3	5.3	Low	92.2	67.3
7211	School	Female	18	Rural	General	Government	English	40060	10th	Graduate	Yes	Yes	No	7	16.4	4.3	90.9	5.7	Medium	85.8	67.5
7212	School	Female	15	Urban	OBC	Government	Hindi	79177	12th	10th	Yes	No	No	6	5.3	2.6	75.8	5.9	Low	73.3	52.1
7213	School	Female	18	Rural	OBC	Private	Hindi	57828	Graduate	No School	Yes	Yes	No	5	5.7	0.5	65.1	6.1	Low	59.8	40.5
7214	School	Female	14	Urban	General	Private	Hindi	156197	10th	Graduate	Yes	Yes	Yes	6	9.8	3.8	73.6	8.8	Low	78	64.2
7215	School	Female	16	Urban	General	Government	Hindi	23545	12th	12th	Yes	Yes	No	4	9.1	1.6	71.8	7.1	Low	93.3	63.7
7216	School	Female	16	Urban	General	Government	Hindi	96823	10th	Graduate	No	Yes	Yes	6	4.8	4.4	76	8.4	Low	86.9	68.9
7217	School	Male	14	Rural	General	Private	Hindi	6329	No School	10th	Yes	No	Yes	4	3.8	2.9	87.6	8.1	Medium	86.6	47
7218	School	Male	17	Urban	General	Government	Hindi	17203	Graduate	No School	Yes	No	Yes	5	8	3.1	76.4	8.5	Low	83.4	49.7
7219	School	Male	18	Urban	General	Government	English	16789	12th	No School	No	Yes	No	3	8.6	3.1	64.5	7.2	Low	91.4	54.3
7220	School	Male	17	Urban	SC	Private	Hindi	33042	10th	Postgraduate	Yes	Yes	No	5	12.7	3.2	75.3	7.1	Low	83.6	55.9
7221	School	Female	17	Rural	OBC	Private	Hindi	22532	Graduate	10th	Yes	Yes	Yes	3	13.6	0.9	86.9	7.5	Low	87.4	52.4
7222	School	Male	18	Rural	OBC	Government	Hindi	23671	Graduate	10th	No	Yes	No	3	1.7	5.9	77.4	8.2	Low	98	68.3
7223	School	Male	17	Rural	SC	Government	Hindi	40785	Graduate	Graduate	Yes	No	Yes	6	10.6	4.8	85.8	6.4	Low	94.7	62.1
7224	School	Male	17	Urban	OBC	Private	Hindi	31816	No School	No School	Yes	Yes	No	6	4.7	0.5	62.1	5.5	Medium	70.7	37.7
7225	School	Male	16	Urban	General	Government	Hindi	87434	No School	10th	No	No	No	5	12.1	3.2	70.5	6.3	Medium	81	48.2
7226	School	Female	15	Rural	ST	Government	English	7018	Postgraduate	Graduate	Yes	Yes	No	3	7.7	0.8	67.9	8.6	Medium	74.7	51.7
7227	School	Male	16	Rural	General	Government	English	6278	12th	12th	No	Yes	No	7	4.6	3.2	91.9	6.8	Low	87.6	55.7
7228	School	Male	14	Rural	SC	Private	Hindi	10605	Graduate	Graduate	Yes	No	No	5	16.4	4.5	78.1	6.1	Low	80.5	57.6
7229	School	Male	14	Rural	General	Private	Hindi	66963	10th	Graduate	No	No	No	8	16.4	2.1	67.5	8.3	Medium	81.8	49.2
7230	School	Female	18	Rural	SC	Government	Hindi	5769	Graduate	10th	Yes	Yes	Yes	3	17.9	3.5	77.6	5.6	Medium	80.9	56.3
7231	School	Male	15	Urban	General	Government	Hindi	7926	No School	12th	Yes	No	No	3	10.2	4.5	75.8	8.1	Low	98	66.1
7232	School	Male	16	Urban	General	Government	Hindi	20968	No School	Graduate	No	No	No	8	9.7	6.4	81.4	6.3	Medium	98	66.8
7233	School	Male	17	Rural	ST	Private	English	17931	12th	12th	Yes	No	Yes	4	17.4	6.8	75.7	6.7	Medium	98	72.9
7234	School	Male	14	Rural	General	Government	Hindi	19067	12th	10th	Yes	Yes	Yes	4	9	1.8	74	5.7	Low	76.1	53.3
7235	School	Male	16	Urban	ST	Government	Hindi	71216	12th	10th	Yes	Yes	No	7	14	3.9	73.5	7.7	Low	96.6	70.7
7236	School	Female	17	Urban	OBC	Government	Hindi	147847	12th	Graduate	Yes	Yes	Yes	6	12.7	3.5	59.6	5.1	Low	88.6	65.5
7237	School	Male	17	Rural	General	Private	Hindi	11664	12th	12th	Yes	Yes	No	4	15.8	3.5	73.1	7.1	Low	72.4	59.7
7238	School	Male	16	Urban	OBC	Private	Hindi	15292	10th	No School	Yes	No	No	5	1.8	1.6	84.9	8.8	Low	69.1	44.3
7239	School	Male	17	Rural	SC	Government	Hindi	18243	No School	10th	No	Yes	Yes	6	12.4	1.4	64	5.4	Medium	72.4	47.7
7240	School	Female	18	Rural	General	Government	Hindi	32926	10th	No School	Yes	Yes	No	7	14.8	2.7	67.1	6.2	Low	78.2	52.3
7241	School	Female	15	Urban	General	Government	Hindi	17739	12th	12th	No	Yes	Yes	5	15.6	3.2	81.7	7.8	Low	86.1	61.2
7242	School	Male	14	Rural	General	Private	English	43102	12th	12th	Yes	No	No	6	15.6	3.5	90	7.4	Low	97.9	61.8
7243	School	Female	16	Urban	General	Government	Hindi	9852	10th	12th	Yes	No	No	8	11.7	2.5	76.1	7.7	Medium	81.7	48
7244	School	Male	15	Rural	SC	Government	Hindi	12532	10th	No School	No	Yes	No	4	5.3	2.2	83.6	8.7	Low	87.1	43.4
7245	School	Female	18	Urban	OBC	Private	Hindi	19322	12th	12th	Yes	No	Yes	3	1.9	4.5	74.1	6	Low	89.7	57.8
7246	School	Female	18	Rural	General	Government	Hindi	50637	12th	10th	Yes	Yes	No	4	7.6	1.5	82.4	8.3	Medium	88.4	55.9
7247	School	Female	15	Urban	General	Government	Hindi	9726	10th	Graduate	Yes	Yes	Yes	5	17.3	5	85.6	5.6	Low	98	61.7
7248	School	Male	16	Urban	ST	Private	Hindi	18517	10th	10th	Yes	Yes	No	3	9.7	3.5	75.2	5.5	Low	87.2	63.1
7249	School	Female	18	Rural	OBC	Government	English	6455	Graduate	12th	No	Yes	Yes	5	17.6	4.1	83.9	7.3	Low	91	63
7250	School	Male	17	Rural	OBC	Government	Hindi	97243	12th	12th	Yes	No	Yes	5	11.2	4.3	78	7.2	Low	92.8	63.3
7251	School	Female	18	Urban	SC	Government	Hindi	35625	10th	10th	Yes	No	No	5	13	0.5	52.4	7.6	High	68.2	40.6
7252	School	Male	16	Urban	General	Government	Hindi	15475	12th	12th	No	Yes	No	5	14.9	2.3	61.6	6.2	Medium	82.3	53.4
7253	School	Male	18	Rural	OBC	Government	English	41796	12th	10th	Yes	Yes	Yes	8	15.2	3.4	78.1	7.6	Low	84.3	59.6
7254	School	Male	17	Urban	General	Government	Hindi	20900	12th	10th	No	No	No	8	5.5	5.8	96.4	5.3	Low	98	62.2
7255	School	Female	16	Urban	OBC	Private	English	24724	12th	12th	No	Yes	No	3	3.1	3.4	93	5.4	Low	91.7	63.6
7256	School	Female	15	Urban	General	Private	Hindi	31444	10th	10th	No	No	Yes	8	2.4	3.3	74	7.5	Low	87.9	53.7
7257	School	Male	17	Rural	General	Private	Hindi	26144	Graduate	12th	Yes	Yes	No	8	10.1	6.5	79.4	5.5	High	98	71.6
7258	School	Male	15	Rural	SC	Private	Hindi	104080	10th	No School	Yes	Yes	No	4	11.3	4.4	90.1	6.6	Medium	96.3	66.4
7259	School	Female	18	Urban	OBC	Government	Hindi	14518	12th	Graduate	Yes	Yes	No	3	14.9	2.6	88.8	5.2	Medium	86.5	59.5
7260	School	Male	18	Urban	OBC	Government	Hindi	29504	No School	10th	Yes	Yes	Yes	4	10.4	4.1	76.6	7.3	Medium	98	62.5
7261	School	Male	18	Urban	OBC	Private	Hindi	25340	10th	10th	Yes	No	No	6	15.7	4.2	79.7	8.6	Low	86.2	58
7262	School	Female	14	Urban	OBC	Government	English	9449	12th	10th	Yes	Yes	Yes	5	10.8	3.1	59.7	6.1	Low	76.8	50.3
7263	School	Female	15	Urban	OBC	Government	Hindi	49654	10th	No School	Yes	No	No	3	6.3	3.9	84.7	8.8	Low	94.8	58.7
7264	School	Male	18	Rural	General	Private	Hindi	21277	10th	Graduate	Yes	No	No	8	17.1	3.2	70.9	5.6	Medium	83.6	50.3
7265	School	Female	16	Urban	OBC	Government	English	12626	10th	12th	Yes	Yes	Yes	7	8.7	2.1	62.4	6	Low	80.3	46.9
7266	School	Male	16	Rural	General	Government	Hindi	42597	No School	Graduate	Yes	Yes	No	6	10.1	3.7	95.3	5.4	Medium	89.3	61.9
7267	School	Male	18	Urban	SC	Government	English	19431	10th	10th	Yes	Yes	Yes	5	15.3	3.8	83.7	6.5	Low	73.6	53.8
7268	School	Female	17	Urban	General	Private	Hindi	18511	10th	10th	Yes	No	Yes	6	2	2.7	80	6.7	Medium	75.9	52.7
7269	School	Male	18	Rural	OBC	Government	English	89914	Graduate	No School	Yes	No	No	3	5.8	0.8	78.7	7.6	Low	79.7	48
7270	School	Male	16	Urban	OBC	Private	Hindi	19204	Graduate	12th	Yes	No	No	4	12.7	4.6	65.9	8.4	Low	86.2	66.8
7271	School	Male	18	Urban	ST	Government	Hindi	24672	10th	12th	No	Yes	Yes	7	14.2	0.5	71.2	8.7	Low	80.4	49.5
7272	School	Female	18	Urban	ST	Government	Hindi	44824	No School	Graduate	No	Yes	No	5	2.7	4.6	82.8	7.9	Low	88.4	61.2
7273	School	Female	18	Urban	OBC	Government	Hindi	98789	10th	Graduate	No	No	Yes	3	8.2	3.1	69.6	6.2	Medium	77.5	47.8
7274	School	Female	14	Rural	OBC	Private	English	18522	Graduate	Graduate	No	Yes	Yes	5	13.6	1.8	66	7	Low	66.1	47.3
7275	School	Male	17	Urban	OBC	Government	Hindi	133270	Graduate	Graduate	Yes	Yes	No	5	10	1.6	72.5	7.4	Medium	77.8	52.9
7276	School	Female	15	Urban	General	Government	Hindi	4716	12th	No School	No	Yes	Yes	6	17.7	2.4	59.5	6.4	Low	80	44.4
7277	School	Male	14	Rural	OBC	Private	English	28027	12th	10th	Yes	Yes	No	8	7.3	1.3	79	7.7	Low	61.6	40.7
7278	School	Female	18	Rural	OBC	Government	Hindi	51410	Graduate	10th	Yes	No	No	8	3.9	2.7	71.3	8.9	Low	75.8	46.5
7279	School	Male	14	Rural	General	Private	Hindi	46958	10th	12th	No	Yes	Yes	5	17.5	1.5	80.6	7.7	Low	75.1	47
7280	School	Male	16	Urban	SC	Private	Hindi	14640	12th	No School	Yes	Yes	No	5	5.4	3.8	83.3	6.9	Medium	98	58.9
7281	School	Male	18	Urban	OBC	Government	Hindi	13566	Postgraduate	12th	Yes	Yes	Yes	8	9.6	3.1	80	8.4	Medium	62	54.3
7282	School	Female	15	Rural	General	Government	Hindi	49849	12th	10th	Yes	Yes	No	5	15.3	3.2	64.6	8.7	Medium	87.3	63.4
7283	School	Male	14	Urban	ST	Government	Hindi	11631	12th	12th	No	Yes	No	4	6.6	5.9	77.8	6.1	Low	98	71.8
7284	School	Female	14	Urban	General	Government	English	30729	Graduate	12th	Yes	No	No	5	2.9	5.5	71.4	7	Low	94.8	57.8
7285	School	Male	17	Rural	OBC	Government	Hindi	13273	No School	Graduate	Yes	No	No	5	10	3.4	85.7	6.2	Low	88.9	59.4
7286	School	Male	15	Urban	OBC	Private	English	14143	10th	10th	No	Yes	No	8	3.1	2.2	75.5	8	Low	80.2	47
7287	School	Male	16	Urban	General	Private	English	11793	No School	10th	No	Yes	No	5	11.9	4.7	90.5	7.4	Medium	85	60
7288	School	Female	16	Urban	OBC	Government	English	23335	10th	No School	No	Yes	No	6	2.9	3.7	76.3	7.2	Low	92	55.8
7289	School	Female	16	Rural	SC	Private	Hindi	16395	Graduate	10th	Yes	No	No	7	3.1	5.6	95	7.5	Medium	95	69.9
7290	School	Male	18	Rural	General	Government	Hindi	35987	No School	12th	Yes	No	No	4	11.5	4.7	89.1	7.3	Low	90	57.3
7291	School	Female	18	Urban	OBC	Government	Hindi	69315	No School	10th	Yes	Yes	Yes	6	12.2	5.1	77.6	8.3	Low	98	71.3
7292	School	Male	15	Rural	General	Private	Hindi	11579	10th	Graduate	No	Yes	No	5	12.5	3.9	87.3	8	Medium	90.1	57
7293	School	Female	18	Urban	General	Government	Hindi	21412	12th	10th	Yes	Yes	No	8	11.2	0.5	71.6	5.5	Medium	70.7	44.2
7294	School	Male	15	Urban	General	Private	Hindi	6634	Graduate	Postgraduate	No	Yes	Yes	5	4.3	4.7	95.3	8.1	Low	98	69.5
7295	School	Female	15	Urban	ST	Private	Hindi	17879	No School	No School	Yes	Yes	No	7	0.9	3.3	84.8	5.9	Low	79	53.3
7296	School	Female	16	Rural	ST	Private	English	30845	Graduate	Graduate	Yes	Yes	No	4	1	3.2	89.5	5.8	Low	89.9	66.8
7297	School	Male	18	Urban	OBC	Government	Hindi	12759	12th	10th	Yes	Yes	No	7	11.3	0.5	82.9	6.6	Medium	64.7	47
7298	School	Male	17	Urban	ST	Private	English	43893	12th	12th	Yes	Yes	Yes	3	11.2	3.2	78	7.9	Low	84.9	63.3
7299	School	Male	17	Urban	General	Government	Hindi	9474	No School	No School	Yes	No	No	8	6.1	1	69.5	5.2	Low	54.8	33.5
7300	School	Male	14	Rural	General	Government	Hindi	13351	12th	12th	Yes	No	Yes	5	8.5	4.1	90	6.5	Medium	85.7	60.6
7301	School	Female	17	Rural	OBC	Government	Hindi	5604	Graduate	Postgraduate	Yes	Yes	Yes	5	16.3	2.7	73.4	6.4	Low	84.1	60.3
7302	School	Female	16	Rural	General	Government	English	25638	Postgraduate	10th	Yes	No	No	3	12.1	3.2	77.3	5.2	Low	92.9	61
7303	School	Male	18	Rural	OBC	Government	Hindi	22596	Graduate	10th	Yes	No	No	6	9.6	0.5	70.2	6.6	Low	54.8	41.1
7304	School	Female	15	Urban	General	Private	Hindi	40900	Postgraduate	Graduate	Yes	Yes	No	5	11.7	3.6	82.3	5.7	Medium	96.4	74.1
7305	School	Female	17	Rural	OBC	Government	Hindi	138729	Graduate	No School	Yes	No	No	7	7.4	2.8	75.7	6.9	Low	85.4	53.4
7306	School	Male	17	Rural	OBC	Private	Hindi	21431	12th	10th	Yes	Yes	No	3	13.7	1.2	78.1	7.4	Low	77	43
7307	School	Male	15	Rural	OBC	Government	English	7131	Postgraduate	10th	No	No	No	5	14.7	3	63.4	8.6	Low	86.2	49.9
7308	School	Female	16	Urban	SC	Private	English	58139	12th	10th	No	No	No	8	9.2	1.8	99.2	5.3	Medium	83.1	55.5
7309	School	Male	18	Rural	OBC	Government	Hindi	41162	12th	Graduate	Yes	Yes	Yes	8	17.4	6	79.7	6.8	Low	98	72.4
7310	School	Male	14	Urban	OBC	Government	English	39274	10th	Graduate	Yes	No	No	5	2	3.4	86.7	7.7	Medium	93.4	64.9
7311	School	Male	18	Urban	General	Government	English	91806	10th	Graduate	Yes	Yes	No	4	11	3.4	86.1	7.5	Low	91.6	61.2
7312	School	Female	15	Rural	OBC	Government	English	69249	10th	12th	Yes	Yes	Yes	5	4.9	2.3	87.3	8.4	Low	80.5	54.3
7313	School	Female	18	Rural	OBC	Government	Hindi	190254	12th	Postgraduate	Yes	No	No	8	16.9	3.2	69.6	7.1	Medium	72.9	53.5
7314	School	Female	15	Urban	OBC	Government	Hindi	29640	12th	Postgraduate	Yes	Yes	No	4	3.1	2.7	88.1	5.9	Low	79.6	64.4
7315	School	Female	15	Urban	OBC	Private	Hindi	6521	10th	Graduate	Yes	Yes	Yes	7	15.4	4.2	81	8	Medium	68.3	52.8
7316	School	Male	18	Rural	General	Government	Hindi	17237	10th	Graduate	Yes	Yes	No	5	12	3.8	64.7	8	Low	82.8	60.2
7317	School	Female	16	Urban	OBC	Government	English	40506	12th	No School	No	Yes	Yes	7	1	1.4	72.9	6.6	Low	68.2	41.6
7318	School	Female	17	Rural	OBC	Government	Hindi	31150	Graduate	No School	No	Yes	Yes	7	12.2	2.7	83.9	6.1	Low	90.7	51.7
7319	School	Male	14	Urban	OBC	Private	English	32854	12th	12th	Yes	No	No	8	8.1	4.4	76.3	7.4	Low	93.1	66.4
7320	School	Female	17	Urban	General	Private	English	23832	10th	No School	Yes	Yes	No	7	11.5	3.4	68.5	7.7	Medium	85.2	59.2
7321	School	Male	16	Rural	OBC	Private	English	11541	12th	12th	Yes	No	No	5	12.2	3.4	71.2	6.1	Low	88.6	60.6
7322	School	Female	17	Urban	SC	Government	Hindi	15476	10th	10th	Yes	No	Yes	7	3.5	0.6	66.8	5.7	Medium	73.5	39.7
7323	School	Male	15	Rural	SC	Government	Hindi	24792	10th	Graduate	Yes	No	No	4	9.1	4.3	69.8	8.2	Low	82.6	57.5
7324	School	Female	18	Rural	OBC	Government	Hindi	114718	Postgraduate	12th	Yes	Yes	Yes	6	3.9	1.8	87.1	6.1	Low	82.4	59.5
7325	School	Male	18	Urban	General	Government	Hindi	30043	10th	No School	Yes	Yes	No	3	15	3.3	84.2	5.9	Low	93.2	58.7
7326	School	Female	15	Rural	General	Government	Hindi	5051	12th	10th	Yes	No	No	5	0.8	2.9	71.9	8.2	Medium	90.7	51.4
7327	School	Male	16	Rural	SC	Government	Hindi	18360	No School	Postgraduate	Yes	No	Yes	3	8.6	3.7	85.6	7.9	Medium	94.5	67.1
7328	School	Male	15	Urban	OBC	Government	Hindi	17210	12th	Graduate	Yes	No	No	7	0.7	6	84.8	7.3	Medium	96.7	68.4
