Student_ID,Education_Level,Gender,Age,Location,Category,Institute_Type,Medium,Monthly_Income_INR,Father_Education,Mother_Education,Internet_Access,Smartphone_Available,Laptop_Available,Tuition_Classes,Scholarship,Family_Size,Distance_To_Institute_KM,Study_Hours_Per_Day,Attendance_Percentage,Sleep_Hours,Stress_Level,Previous_Percentage,Final_Percentage
4447,College,Female,18,Urban,OBC,Government,Hindi,7428,No School,Postgraduate,No,Yes,Yes,No,Yes,6,12.8,3.0,87.4,6.3,Low,81.8,30.0
4448,College,Female,24,Urban,OBC,Government,Hindi,7079,10th,Graduate,Yes,Yes,Yes,Yes,Yes,3,18.5,1.9,56.6,7.6,High,79.9,31.5
4449,College,Male,24,Rural,General,Private,Hindi,11747,10th,12th,Yes,No,Yes,No,No,6,3.2,2.9,94.1,6.9,Medium,79.9,32.5
4450,College,Male,22,Rural,OBC,Government,Hindi,24548,12th,12th,Yes,Yes,Yes,Yes,No,8,12.5,1.7,64.6,5.3,Low,76.7,31.7
4451,College,Male,22,Urban,General,Private,Hindi,60119,No School,No School,Yes,Yes,Yes,Yes,Yes,3,5.5,5.2,88.9,6.9,Medium,96.1,55.9
4452,College,Male,23,Urban,OBC,Private,Hindi,4170,10th,12th,Yes,Yes,Yes,Yes,No,8,14.3,2.9,66.9,8.2,Low,73.4,37.1
4453,College,Female,21,Rural,SC,Government,Hindi,11482,Graduate,12th,Yes,Yes,No,Yes,No,4,11.2,2.5,77.9,5.9,Low,70.2,31.1
4454,College,Female,17,Urban,OBC,Government,Hindi,25561,Postgraduate,12th,No,Yes,No,Yes,Yes,4,14.3,3.7,72.4,7.6,Medium,87.1,35.0
4455,College,Female,20,Urban,OBC,Private,English,155085,No School,No School,No,Yes,Yes,No,Yes,4,19.9,5.3,97.6,8.3,Medium,98.0,70.0
4456,College,Male,24,Rural,General,Private,Hindi,39048,12th,No School,Yes,Yes,Yes,No,Yes,6,2.9,3.6,89.8,7.8,Low,98.0,48.2
4457,College,Male,18,Rural,General,Government,Hindi,34842,Graduate,10th,Yes,Yes,No,Yes,No,7,18.3,2.6,61.6,5.1,Low,82.5,32.0
4458,College,Male,17,Rural,General,Private,Hindi,20580,12th,No School,No,Yes,No,Yes,No,7,13.0,5.2,65.2,5.5,Low,96.6,39.1
4459,College,Male,24,Rural,OBC,Government,English,13329,Graduate,10th,Yes,Yes,No,No,Yes,3,7.7,4.0,76.8,6.9,Medium,94.5,33.6
4460,College,Female,21,Rural,OBC,Private,Hindi,25134,Graduate,12th,Yes,Yes,Yes,Yes,Yes,8,0.8,4.6,94.1,4.8,Low,90.2,44.5
4461,College,Female,24,Urban,OBC,Government,Hindi,13525,10th,10th,Yes,Yes,No,No,No,8,4.6,2.2,76.4,7.5,Low,77.7,32.4
4462,College,Male,21,Urban,General,Government,Hindi,40143,Graduate,12th,Yes,Yes,No,Yes,Yes,8,12.9,3.2,71.7,4.6,Low,88.8,40.1
4463,College,Female,17,Urban,General,Government,Hindi,4165,12th,10th,Yes,Yes,No,Yes,No,4,0.8,3.4,100.0,6.4,Medium,93.3,41.4
4464,College,Male,23,Urban,SC,Government,Hindi,4207,No School,10th,Yes,Yes,No,No,No,8,2.3,2.0,91.0,8.9,Low,65.3,30.0
4465,College,Female,19,Rural,General,Government,Hindi,10864,Graduate,No School,Yes,Yes,No,Yes,No,7,8.9,5.2,85.7,4.7,Low,92.8,44.9
4466,College,Female,23,Urban,General,Government,Hindi,17084,Graduate,12th,No,Yes,Yes,Yes,No,4,13.5,3.2,69.1,5.9,Low,83.5,35.5
4467,College,Female,24,Rural,General,Government,English,35332,Graduate,Graduate,Yes,Yes,No,Yes,Yes,8,18.4,0.7,53.1,6.3,Medium,61.9,30.0
4468,College,Female,22,Rural,SC,Government,Hindi,8164,No School,12th,Yes,No,No,Yes,Yes,8,17.5,4.1,70.0,7.4,Medium,71.6,30.0
4469,College,Male,22,Rural,OBC,Government,Hindi,70318,12th,No School,Yes,Yes,Yes,Yes,No,5,13.1,4.4,89.3,8.8,Low,97.8,44.9
4470,College,Female,21,Rural,OBC,Private,Hindi,11395,12th,12th,No,Yes,No,Yes,Yes,6,9.9,2.4,76.0,6.0,Medium,76.7,30.0
4471,College,Male,21,Rural,OBC,Government,Hindi,38710,No School,10th,No,Yes,No,Yes,No,3,12.9,3.0,59.1,5.0,Medium,85.9,33.8
4472,College,Female,20,Urban,General,Government,English,43446,10th,10th,Yes,No,No,No,No,6,15.6,3.7,78.0,8.1,Medium,98.0,41.1
4473,College,Male,18,Urban,OBC,Government,Hindi,20067,10th,10th,No,Yes,No,Yes,Yes,8,12.9,3.2,70.7,4.6,Medium,82.2,31.0
4474,College,Male,17,Urban,SC,Government,Hindi,89930,10th,Graduate,Yes,Yes,No,Yes,No,4,7.3,4.6,100.0,5.2,Medium,98.0,58.5
4475,College,Male,24,Rural,General,Government,English,11986,12th,12th,No,Yes,No,Yes,No,7,2.3,1.2,53.2,8.5,High,63.4,30.0
4476,College,Female,24,Urban,ST,Government,Hindi,24353,Postgraduate,No School,Yes,Yes,No,No,No,6,15.9,5.8,75.9,6.9,Low,98.0,41.8
4477,College,Male,17,Urban,General,Government,Hindi,13612,Graduate,12th,No,Yes,Yes,No,No,3,14.8,4.1,64.2,5.4,Medium,77.3,31.7
4478,College,Male,18,Urban,General,Government,Hindi,87569,Postgraduate,10th,Yes,No,Yes,Yes,No,5,16.0,1.2,69.5,6.4,Low,73.6,45.7
4479,College,Female,24,Rural,General,Government,Hindi,71486,No School,12th,Yes,Yes,Yes,Yes,No,4,17.0,5.3,70.7,7.8,Medium,98.0,52.3
4480,College,Female,21,Rural,General,Government,Hindi,9185,12th,No School,Yes,Yes,Yes,Yes,Yes,4,4.9,1.2,72.7,8.4,Low,68.5,31.6
4481,College,Male,22,Rural,OBC,Private,Hindi,16474,Postgraduate,No School,No,Yes,No,No,Yes,6,15.5,3.0,69.4,7.8,Medium,85.4,30.0
4482,College,Male,24,Rural,OBC,Government,Hindi,4335,10th,10th,Yes,Yes,No,No,Yes,6,5.2,5.1,80.2,6.7,Low,79.8,31.9
4483,College,Male,23,Rural,General,Private,Hindi,15272,10th,No School,Yes,Yes,Yes,Yes,No,8,9.6,3.0,62.7,6.8,Low,79.7,35.2
4484,College,Female,20,Rural,General,Government,Hindi,9346,12th,12th,Yes,Yes,No,No,Yes,4,19.4,1.9,59.6,6.9,High,65.0,30.0
4485,College,Male,17,Urban,OBC,Private,Hindi,4845,Postgraduate,12th,Yes,Yes,No,No,No,4,6.5,2.7,81.0,5.6,Low,80.7,31.7
4486,College,Female,19,Rural,OBC,Government,Hindi,9137,12th,10th,Yes,Yes,No,No,No,8,10.5,2.3,76.0,6.9,Medium,61.9,30.0
4487,College,Male,22,Urban,OBC,Government,Hindi,7635,12th,10th,Yes,Yes,No,Yes,No,8,13.8,5.9,62.5,6.4,Medium,93.7,39.5
4488,College,Male,19,Rural,OBC,Government,Hindi,21286,10th,Graduate,Yes,Yes,No,No,No,3,12.3,2.7,80.6,6.8,Low,78.8,33.3
4489,College,Male,20,Rural,OBC,Private,English,4537,10th,Graduate,Yes,Yes,Yes,No,No,8,5.9,4.1,80.8,8.0,Low,92.3,40.9
4490,College,Female,24,Urban,General,Government,Hindi,10888,Postgraduate,Graduate,Yes,Yes,No,Yes,No,8,14.4,3.4,67.9,4.8,Low,86.4,30.0
4491,College,Male,21,Rural,SC,Government,English,6613,No School,12th,Yes,Yes,No,Yes,No,6,11.1,4.0,65.0,5.4,Low,89.3,34.9
4492,College,Male,24,Rural,SC,Government,Hindi,6626,12th,12th,Yes,No,Yes,Yes,Yes,4,13.3,3.3,79.3,5.8,Low,74.7,34.6
4493,College,Female,20,Rural,General,Government,Hindi,9134,12th,10th,Yes,Yes,Yes,Yes,No,8,12.9,2.0,80.8,7.1,Low,64.2,34.0
4494,College,Female,21,Urban,General,Private,Hindi,4678,10th,Postgraduate,Yes,Yes,Yes,Yes,Yes,3,13.1,3.8,66.8,6.8,Low,81.9,38.5
4495,College,Male,24,Rural,General,Private,Hindi,41317,Graduate,12th,Yes,No,Yes,No,No,8,16.2,3.5,64.4,5.4,Low,91.4,41.8
4496,College,Male,24,Rural,General,Private,Hindi,21140,10th,10th,Yes,Yes,Yes,Yes,No,8,6.4,4.4,83.1,5.6,Low,81.1,39.4
4497,College,Female,21,Urban,SC,Private,Hindi,22179,Postgraduate,Graduate,Yes,Yes,Yes,No,No,4,16.4,3.9,66.1,5.7,Medium,74.2,36.8
4498,College,Female,21,Urban,OBC,Government,Hindi,11414,Graduate,No School,Yes,Yes,Yes,No,No,6,6.3,4.7,76.8,5.0,Low,79.5,35.2
4499,College,Male,19,Rural,General,Government,Hindi,150274,Postgraduate,Graduate,Yes,Yes,No,Yes,No,4,17.0,4.4,74.1,8.9,Low,98.0,56.6
4500,College,Female,23,Rural,OBC,Government,Hindi,24706,12th,10th,Yes,Yes,Yes,Yes,No,6,14.0,3.5,72.1,6.5,Medium,81.3,39.9
4501,College,Male,22,Urban,SC,Private,English,15112,Postgraduate,Graduate,Yes,No,No,Yes,No,3,13.9,3.8,81.3,5.5,Medium,79.1,33.0
4502,College,Male,19,Urban,SC,Private,Hindi,4560,No School,Graduate,Yes,Yes,No,Yes,Yes,5,9.2,1.6,54.7,5.2,High,64.2,30.4
4503,College,Female,24,Rural,General,Private,English,39101,Graduate,Graduate,No,Yes,Yes,No,No,3,5.7,5.4,60.9,9.0,Medium,98.0,42.7
4504,College,Male,18,Urban,OBC,Government,Hindi,57755,12th,10th,No,Yes,Yes,Yes,No,7,15.6,4.0,59.3,6.2,Low,89.6,41.0
4505,College,Male,24,Rural,ST,Government,English,15204,10th,10th,Yes,Yes,No,Yes,No,8,12.9,4.4,95.9,8.9,Low,88.1,36.0
4506,College,Female,23,Rural,OBC,Private,Hindi,18560,12th,Graduate,Yes,Yes,Yes,No,Yes,3,0.8,1.1,60.6,4.6,Medium,60.8,30.0
4507,College,Male,19,Urban,OBC,Government,Hindi,196579,10th,No School,Yes,Yes,Yes,No,No,3,17.9,2.3,67.9,6.2,Medium,98.0,68.0
4508,College,Male,20,Urban,OBC,Private,Hindi,6954,Postgraduate,10th,No,No,No,Yes,No,7,8.6,4.3,78.4,6.3,Medium,83.9,38.0
4509,College,Male,17,Rural,OBC,Private,Hindi,25765,No School,12th,Yes,Yes,No,No,No,8,2.8,3.9,91.1,6.2,Low,94.6,36.4
4510,College,Male,24,Rural,General,Private,Hindi,9508,Graduate,12th,No,Yes,No,Yes,Yes,6,1.9,2.8,71.3,6.5,Low,74.6,30.0
4511,College,Male,22,Urban,SC,Private,Hindi,16872,12th,12th,Yes,Yes,No,Yes,No,7,12.8,4.4,69.6,7.2,Medium,81.6,41.9
4512,College,Male,23,Urban,OBC,Government,English,4840,10th,Graduate,Yes,Yes,Yes,Yes,Yes,8,7.3,4.6,83.5,7.0,Low,86.2,38.6
4513,College,Male,20,Rural,OBC,Private,Hindi,20988,10th,No School,Yes,Yes,No,No,Yes,5,3.4,5.2,95.8,6.7,Medium,92.2,42.6
4514,College,Male,22,Urban,OBC,Government,Hindi,70395,Postgraduate,12th,Yes,Yes,Yes,Yes,No,4,16.3,4.3,76.0,8.6,Medium,98.0,54.5
4515,College,Male,17,Urban,OBC,Government,Hindi,9520,10th,10th,Yes,Yes,Yes,Yes,Yes,6,3.6,2.9,73.5,6.2,Low,92.3,41.2
4516,College,Female,24,Urban,General,Government,Hindi,5154,12th,No School,Yes,Yes,Yes,Yes,Yes,7,9.5,2.7,66.9,7.7,Low,81.4,35.2
4517,College,Female,20,Rural,OBC,Private,English,35213,Graduate,No School,Yes,Yes,Yes,Yes,No,6,10.9,6.1,80.6,7.5,High,98.0,45.7
4518,College,Female,20,Rural,OBC,Government,English,47638,10th,10th,Yes,Yes,No,Yes,No,6,17.0,2.6,75.9,5.5,Medium,91.3,39.7
4519,College,Female,17,Urban,SC,Government,Hindi,42201,No School,Graduate,No,Yes,No,Yes,No,5,20.0,3.9,73.0,8.8,Medium,95.0,37.5
4520,College,Female,19,Rural,General,Private,Hindi,13823,12th,10th,No,Yes,Yes,No,No,4,6.2,2.7,78.1,7.9,Medium,82.5,30.8
4521,College,Male,23,Urban,SC,Government,English,88864,Graduate,Graduate,Yes,Yes,No,No,No,7,0.6,4.1,73.6,7.1,Low,98.0,45.8
4522,College,Female,23,Urban,General,Government,English,7923,12th,10th,No,Yes,Yes,Yes,Yes,6,0.7,1.8,82.4,8.4,Medium,68.8,30.0
4523,College,Male,20,Urban,OBC,Government,Hindi,10768,Graduate,10th,Yes,Yes,Yes,No,Yes,3,4.5,2.7,75.1,6.9,Low,78.9,34.2
4524,College,Female,17,Urban,OBC,Private,Hindi,19484,Graduate,Graduate,Yes,Yes,No,Yes,No,7,18.3,4.1,73.6,4.9,Low,83.0,39.9
4525,College,Male,21,Rural,General,Private,Hindi,17354,Graduate,Postgraduate,Yes,Yes,No,No,No,8,12.3,4.6,57.2,5.3,Medium,84.0,30.6
4526,College,Female,23,Urban,SC,Government,Hindi,8345,12th,No School,Yes,Yes,No,No,No,7,14.0,4.7,78.8,8.6,Medium,82.1,36.2
4527,College,Male,19,Rural,General,Government,English,23807,10th,Graduate,No,Yes,No,No,Yes,8,4.3,4.2,79.5,7.3,Medium,90.2,36.6
4528,College,Male,24,Urban,General,Government,Hindi,50013,Graduate,12th,Yes,Yes,No,No,Yes,8,10.0,3.6,87.4,6.2,Medium,95.2,45.2
4529,College,Male,24,Rural,OBC,Government,Hindi,8678,10th,10th,Yes,Yes,No,No,No,5,0.8,4.8,82.1,8.5,Low,78.9,30.0
4530,College,Female,23,Rural,OBC,Government,English,36831,Graduate,10th,No,Yes,No,Yes,Yes,4,8.8,5.4,70.6,5.8,Low,90.5,42.8
4531,College,Female,19,Urban,OBC,Government,English,15547,10th,12th,Yes,Yes,No,Yes,Yes,6,19.1,4.3,59.1,5.9,Low,76.7,31.3
4532,College,Male,21,Urban,General,Private,Hindi,19151,Graduate,Graduate,No,No,Yes,No,Yes,8,12.1,1.5,82.1,8.4,Medium,71.1,33.8
4533,College,Male,20,Urban,General,Government,English,86580,No School,No School,Yes,Yes,No,No,Yes,4,6.1,4.2,79.1,4.9,Low,98.0,50.5
4534,College,Female,23,Urban,SC,Private,Hindi,7987,No School,10th,Yes,Yes,No,Yes,No,8,13.7,5.2,66.1,6.4,Low,95.2,35.7
4535,College,Male,20,Urban,OBC,Private,Hindi,5158,10th,Postgraduate,Yes,Yes,Yes,No,Yes,4,14.3,4.5,68.9,6.0,Medium,88.6,34.7
4536,College,Male,20,Rural,OBC,Government,Hindi,18359,Graduate,10th,Yes,Yes,No,No,Yes,7,3.2,3.4,80.7,4.7,Low,71.3,31.4
4537,College,Male,19,Rural,General,Private,Hindi,19270,12th,10th,Yes,No,No,No,Yes,8,18.1,3.7,62.9,7.6,Low,83.5,33.7
4538,College,Female,23,Urban,SC,Private,English,83244,No School,No School,Yes,Yes,No,No,No,7,16.5,3.2,63.7,7.2,Medium,87.2,46.7
4539,College,Male,22,Urban,OBC,Government,English,47732,No School,Graduate,No,Yes,Yes,Yes,Yes,6,17.0,5.2,75.5,7.5,Low,98.0,46.2
4540,College,Male,22,Rural,General,Government,Hindi,91084,No School,No School,No,Yes,No,Yes,Yes,6,19.5,1.5,64.3,6.5,Medium,78.3,40.7
4541,College,Female,23,Rural,SC,Private,English,46292,10th,No School,Yes,Yes,No,Yes,No,5,9.7,4.4,80.7,5.8,Low,98.0,37.0
4542,College,Male,24,Urban,OBC,Government,Hindi,18322,10th,No School,Yes,Yes,Yes,No,No,3,2.7,3.9,80.3,8.8,Low,79.6,40.7
4543,College,Female,22,Rural,General,Government,Hindi,7310,Postgraduate,No School,Yes,Yes,No,No,No,7,19.8,4.9,87.8,5.3,Low,87.7,33.1
4544,College,Female,20,Rural,OBC,Private,Hindi,93849,12th,12th,Yes,Yes,Yes,Yes,No,6,18.6,4.9,76.3,8.4,Medium,98.0,53.7
4545,College,Female,17,Urban,General,Government,English,10233,10th,10th,No,Yes,No,Yes,No,8,11.8,3.4,82.7,5.0,Low,81.3,38.0
4546,College,Female,18,Rural,OBC,Private,Hindi,47801,12th,No School,Yes,Yes,Yes,Yes,Yes,5,15.3,1.2,77.4,8.6,Low,80.8,36.4
4547,College,Male,19,Rural,SC,Government,Hindi,13830,10th,Graduate,Yes,Yes,No,No,No,4,16.6,2.8,62.9,7.6,Medium,71.7,30.0
4548,College,Female,17,Rural,ST,Government,Hindi,22690,10th,12th,Yes,Yes,No,Yes,Yes,6,7.3,3.1,75.0,4.8,Low,77.2,31.2
4549,College,Male,24,Rural,OBC,Private,Hindi,4462,Postgraduate,No School,Yes,Yes,No,No,No,4,12.0,2.6,69.1,7.8,Low,77.6,30.1
4550,College,Male,21,Urban,OBC,Private,English,92499,No School,10th,Yes,Yes,Yes,Yes,No,5,19.7,2.6,71.9,8.7,Medium,81.8,52.3
4551,College,Female,18,Rural,General,Government,Hindi,10191,12th,10th,Yes,Yes,No,No,Yes,7,10.4,4.1,63.7,6.7,Low,87.8,41.2
4552,College,Female,19,Rural,OBC,Private,Hindi,45929,12th,10th,Yes,Yes,No,Yes,No,5,7.2,3.1,82.9,6.2,Low,98.0,44.4
4553,College,Female,22,Urban,OBC,Government,English,19688,12th,Graduate,Yes,Yes,No,Yes,No,4,16.3,5.2,71.4,6.9,Low,89.8,42.9
4554,College,Male,22,Urban,SC,Government,English,14609,Postgraduate,12th,No,Yes,No,No,No,6,19.5,3.3,64.4,7.3,Low,79.1,31.2
4555,College,Male,24,Rural,OBC,Government,Hindi,87215,Postgraduate,10th,Yes,Yes,Yes,Yes,No,5,11.9,2.5,80.4,7.2,Medium,98.0,48.0
4556,College,Female,19,Urban,General,Government,Hindi,11831,Postgraduate,Graduate,Yes,Yes,No,Yes,No,4,10.5,3.3,69.7,6.6,Low,81.7,34.7
4557,College,Female,18,Urban,General,Government,Hindi,8195,Graduate,10th,Yes,Yes,No,No,Yes,5,6.6,2.8,71.4,4.8,Low,77.8,31.2
4558,College,Male,22,Rural,OBC,Government,Hindi,12165,10th,No School,No,Yes,No,No,No,5,19.5,2.6,77.5,7.7,Medium,81.2,30.0
4559,College,Female,17,Rural,General,Private,English,59964,12th,Graduate,No,Yes,No,No,No,6,17.6,2.4,59.1,6.6,Medium,82.9,34.8
4560,College,Female,22,Urban,OBC,Government,Hindi,43996,12th,10th,No,Yes,No,No,No,3,8.6,3.2,83.3,8.6,Medium,82.7,38.0
4561,College,Male,24,Urban,General,Private,Hindi,8990,10th,No School,Yes,Yes,No,No,Yes,4,6.5,3.7,78.5,5.3,Low,73.3,32.4
4562,College,Female,17,Rural,OBC,Private,Hindi,6592,12th,12th,No,No,No,Yes,No,4,1.4,2.8,82.1,8.4,Medium,77.5,30.0
4563,College,Male,17,Urban,OBC,Private,Hindi,35263,No School,No School,Yes,Yes,No,Yes,Yes,3,6.4,3.1,96.3,4.6,Medium,93.8,45.0
4564,College,Female,19,Rural,General,Government,Hindi,7007,No School,Graduate,Yes,Yes,No,Yes,No,3,1.9,3.5,83.9,8.7,Low,84.0,35.1
4565,College,Male,22,Rural,General,Government,Hindi,65179,12th,10th,No,Yes,Yes,No,No,7,13.1,3.2,57.0,5.9,Medium,75.1,37.7
4566,College,Female,17,Urban,General,Government,English,47419,10th,10th,No,Yes,Yes,Yes,No,7,6.1,2.5,65.8,6.1,Medium,89.8,43.2
4567,College,Female,19,Urban,General,Government,Hindi,13958,10th,12th,Yes,Yes,No,No,No,4,13.8,4.9,67.6,6.6,Medium,83.0,36.8
4568,College,Male,17,Rural,OBC,Government,English,29321,No School,No School,Yes,Yes,Yes,Yes,No,5,12.2,0.6,50.7,8.3,Low,62.1,32.8
4569,College,Male,24,Rural,General,Private,Hindi,97385,Postgraduate,No School,Yes,No,No,No,No,8,11.4,4.4,83.8,5.5,Low,98.0,55.3
4570,College,Male,19,Urban,SC,Government,English,7991,12th,10th,No,Yes,Yes,No,No,4,3.7,4.5,89.1,6.2,Low,94.4,42.2
4571,College,Female,23,Rural,OBC,Government,Hindi,8762,Graduate,12th,Yes,No,Yes,Yes,Yes,3,10.9,3.1,68.8,6.9,Low,68.0,36.3
4572,College,Female,24,Rural,ST,Government,Hindi,18670,Graduate,10th,Yes,Yes,Yes,Yes,Yes,7,15.9,5.2,69.9,8.4,Medium,74.2,37.2
4573,College,Male,21,Rural,General,Government,Hindi,9523,10th,No School,Yes,Yes,No,No,No,3,13.8,4.4,76.7,7.7,Medium,92.1,35.1
4574,College,Male,22,Urban,OBC,Government,English,23497,10th,Graduate,Yes,Yes,No,No,Yes,8,10.6,3.1,59.9,6.4,Low,93.3,33.8
4575,College,Female,20,Rural,General,Private,English,17002,Graduate,Graduate,No,Yes,No,No,No,6,1.7,4.8,64.9,8.0,Low,82.3,33.2
4576,College,Male,17,Urban,General,Government,Hindi,40318,12th,12th,Yes,Yes,No,No,No,7,13.7,5.4,88.7,4.6,Medium,93.2,44.5
4577,College,Female,20,Rural,General,Government,Hindi,7278,10th,Graduate,Yes,Yes,No,No,Yes,6,7.5,4.1,92.4,5.2,Low,94.5,46.9
4578,College,Male,17,Urban,General,Government,English,9865,12th,10th,Yes,No,No,Yes,No,4,3.8,2.3,88.3,5.7,Low,86.3,45.5
4579,College,Female,17,Urban,ST,Government,English,7115,No School,10th,Yes,No,Yes,Yes,No,8,3.4,4.4,84.1,8.6,Medium,87.2,34.0
4580,College,Male,17,Urban,General,Private,English,88312,12th,12th,Yes,Yes,No,No,Yes,3,6.7,2.0,82.8,7.5,Low,96.2,45.2
4581,College,Male,17,Urban,SC,Government,English,8558,12th,10th,Yes,Yes,Yes,Yes,No,6,1.2,5.1,89.2,8.9,Low,89.1,45.5
4582,College,Female,22,Urban,OBC,Private,Hindi,14930,12th,10th,Yes,Yes,No,No,No,5,8.7,3.3,83.8,6.7,Low,96.0,41.8
4583,College,Male,23,Rural,ST,Government,English,5483,Graduate,Postgraduate,Yes,Yes,No,No,No,4,16.9,3.2,66.2,6.8,Medium,78.6,32.3
4584,College,Male,17,Rural,OBC,Government,English,5648,Graduate,Graduate,Yes,Yes,No,Yes,No,5,1.7,4.9,84.8,7.0,Low,85.7,38.0
4585,College,Female,21,Urban,General,Government,English,46260,10th,No School,Yes,No,Yes,Yes,Yes,5,5.9,3.6,55.9,8.6,Low,93.8,39.5
4586,College,Male,19,Urban,OBC,Government,Hindi,5817,12th,10th,Yes,Yes,No,Yes,No,5,12.7,3.9,70.3,7.8,Medium,74.2,36.1
4587,College,Male,18,Rural,OBC,Private,Hindi,10412,Graduate,10th,Yes,Yes,No,No,No,8,2.4,4.2,84.1,8.4,Low,78.4,39.1
4588,College,Female,20,Urban,ST,Government,English,19977,12th,Graduate,No,Yes,Yes,Yes,Yes,6,16.7,2.2,67.0,4.7,Low,71.7,30.9
4589,College,Male,22,Rural,SC,Government,Hindi,16397,Graduate,Graduate,Yes,Yes,No,Yes,No,3,3.3,4.4,87.5,4.8,Low,92.8,41.9
4590,College,Female,22,Rural,ST,Government,Hindi,79738,No School,12th,No,Yes,No,No,Yes,8,16.1,6.5,87.3,7.1,Medium,98.0,53.6
4591,College,Male,24,Urban,General,Private,Hindi,38176,No School,12th,Yes,No,Yes,Yes,Yes,5,12.3,5.5,80.9,6.3,Medium,98.0,51.9
4592,College,Male,17,Rural,General,Government,Hindi,87206,10th,Postgraduate,Yes,Yes,Yes,Yes,Yes,7,5.4,3.8,86.6,8.5,Low,98.0,56.7
4593,College,Female,24,Rural,OBC,Government,Hindi,71787,10th,12th,Yes,Yes,No,No,No,6,4.4,3.8,82.5,8.2,Medium,93.6,42.4
4594,College,Female,24,Urban,OBC,Government,Hindi,23302,12th,12th,Yes,No,No,Yes,No,6,4.2,0.5,76.6,7.1,Low,67.1,31.7
4595,College,Male,17,Rural,General,Private,English,37107,No School,Graduate,Yes,Yes,No,Yes,Yes,5,14.8,3.1,68.2,8.8,Low,94.9,35.7
4596,College,Female,21,Rural,ST,Private,English,22444,10th,10th,Yes,Yes,No,Yes,Yes,3,3.6,1.5,68.5,5.7,Medium,73.6,34.4
4597,College,Male,24,Rural,OBC,Private,Hindi,18444,10th,10th,Yes,Yes,Yes,No,Yes,3,4.4,4.2,97.2,5.8,Medium,90.2,41.7
4598,College,Male,24,Rural,General,Government,Hindi,42544,12th,No School,Yes,Yes,No,Yes,No,7,15.7,5.1,92.3,7.8,Medium,89.5,47.6
4599,College,Male,19,Urban,OBC,Private,Hindi,27438,12th,Postgraduate,Yes,Yes,Yes,Yes,Yes,7,13.4,2.8,73.1,7.3,Medium,72.6,41.4
4600,College,Female,21,Rural,ST,Government,English,8626,Graduate,10th,Yes,Yes,Yes,Yes,No,6,2.2,4.0,88.8,4.6,Low,88.2,37.9
4601,College,Male,22,Urban,SC,Government,English,82007,10th,Graduate,Yes,Yes,Yes,No,No,6,15.1,4.0,70.2,5.8,Medium,98.0,55.1
4602,College,Female,24,Rural,OBC,Government,English,31179,12th,Graduate,Yes,Yes,No,No,Yes,7,8.5,4.9,89.7,5.2,Medium,98.0,42.5
4603,College,Male,20,Urban,OBC,Private,Hindi,87064,12th,10th,Yes,Yes,Yes,No,Yes,4,11.1,4.9,87.5,6.8,Low,98.0,50.1
4604,College,Male,22,Urban,ST,Government,English,22927,12th,10th,Yes,Yes,Yes,No,Yes,3,9.1,2.7,72.7,5.9,Medium,87.5,41.1
4605,College,Female,24,Rural,OBC,Private,English,8647,Graduate,Graduate,Yes,Yes,No,Yes,No,6,6.2,3.4,73.4,8.6,Low,85.8,36.2
4606,College,Male,24,Urban,SC,Private,Hindi,11200,12th,Graduate,Yes,Yes,No,Yes,No,5,14.6,2.0,76.1,8.2,Low,66.7,30.0
4607,College,Female,17,Rural,SC,Government,English,61067,12th,No School,Yes,Yes,Yes,No,Yes,4,11.4,4.1,86.0,7.8,Medium,98.0,48.4
4608,College,Male,21,Rural,OBC,Private,English,81256,No School,Graduate,Yes,Yes,Yes,No,No,6,8.4,3.6,86.0,5.7,Low,98.0,55.2
4609,College,Male,19,Rural,General,Government,Hindi,36861,10th,No School,No,Yes,Yes,Yes,No,5,8.6,2.5,90.1,6.3,Low,89.6,39.1
4610,College,Female,21,Urban,OBC,Private,Hindi,18830,12th,10th,Yes,Yes,No,Yes,No,5,15.2,1.9,71.4,6.0,Medium,84.7,38.6
4611,College,Female,24,Rural,OBC,Government,English,53018,10th,12th,Yes,Yes,Yes,Yes,No,5,4.8,3.6,83.8,4.6,Low,86.7,47.6
4612,College,Female,17,Rural,OBC,Private,Hindi,5376,Graduate,12th,Yes,Yes,No,Yes,No,5,16.7,2.5,69.0,7.5,Low,72.1,31.6
4613,College,Male,22,Rural,OBC,Government,English,46023,12th,10th,No,Yes,Yes,Yes,No,3,19.0,3.2,66.9,7.9,Low,98.0,41.2
4614,College,Male,18,Rural,General,Private,Hindi,11669,Postgraduate,No School,Yes,No,Yes,Yes,Yes,3,16.4,2.9,77.1,4.9,Low,77.0,38.9
4615,College,Female,19,Rural,SC,Government,English,60833,Graduate,Graduate,Yes,Yes,No,Yes,No,3,6.9,1.3,64.5,5.9,Low,64.4,35.5
4616,College,Male,23,Rural,OBC,Government,English,36463,10th,12th,Yes,No,No,Yes,No,5,7.9,2.6,79.4,5.8,Medium,87.9,34.2
4617,College,Male,19,Rural,OBC,Government,English,13633,10th,Postgraduate,Yes,Yes,Yes,No,No,3,1.8,4.0,81.6,5.7,Medium,82.4,35.1
4618,College,Female,19,Rural,ST,Government,Hindi,40971,Graduate,12th,Yes,No,No,Yes,Yes,3,3.1,3.8,82.5,5.4,Medium,85.5,36.5
